X,Y
0.03080427559507215,0.5932435403336231
0.05995869285597544,0.5892414289353859
0.09087726754499847,0.5856161011660339
0.12298037166428544,0.5824820494309155
0.15421260216199828,0.5790439655078268
0.1833996774610207,0.5752249468408164
0.20874118969490096,0.5702212894766888
0.23567029483306223,0.5656620041690565
0.257537476381992,0.5598748881845318
0.2761032852763803,0.5530098323412987
0.29189043806236614,0.5454946363511248
0.3065411390617001,0.5376432788628899
0.32109541262411945,0.529280741770646
0.34788077820534147,0.5243168438995442
0.3828984076424806,0.5215661218647478
0.4234069948866859,0.5207546460934277
0.4621644335886699,0.5192353477934147
0.5037592683555112,0.5187908895496989
0.5421237629621296,0.5172111486135502
0.5855032668613098,0.5170409774241921
0.6285362421602394,0.5169430998896963
0.6664776160293335,0.5154642109939837
0.7090490304586163,0.5149655028705358
0.7527511722308649,0.5149634436754766
0.7964439265802279,0.514962324233803
0.8380496668030502,0.514590586741877
0.8765576897912937,0.5130291970729107
0.9199984974091664,0.5128861436971042
0.9633356198358289,0.5128379254826079
0.9969230092434755,0.5109285158126493
0.9937493870239269,0.5066803187713647
0.9580220623328217,0.5047990942960351
0.9175518669671798,0.5041652882560029
0.8738889704856254,0.5041608856040063
0.8301868287133765,0.5041588264089472
0.7876154142840939,0.5036601182854993
0.7496740404150004,0.5021812293897866
0.7066409196500751,0.5020835176890462
0.6629369958287448,0.5020834705902619
0.6192323784191844,0.5020834705902619
0.5755513043637008,0.5020670738539917
0.5345678626292651,0.5010631782276366
0.49552794509524967,0.5000255353516099
0.4519850211718639,0.5000060555765176
0.40828040376230357,0.5000060555765176
0.364575786352743,0.5000060555765176
0.3208711689431827,0.5000060555765176
0.2772529819833289,0.4999721528675345
0.24561830873559165,0.4978469460383851
0.2688853427874782,0.4943485268311336
0.3049827794766975,0.49252652303024325
0.3312849843388941,0.4882762160899397
0.3395905155092065,0.47921562896821573
0.3385197172021801,0.46798026894727646
0.3238588187185225,0.4605644217407685
0.3032401495256656,0.4541008657595679
0.3017795331490798,0.4452215481085833
0.32024175658553045,0.43830493298055007
0.33461755695827144,0.4303923904754201
0.3397759037051713,0.42029582634946483
0.3398434858757293,0.4083472464799004
0.3398150010262486,0.39637503605896995
0.33632894707697525,0.3857134133800807
0.32535718379943157,0.3766908781047417
0.31651677127435374,0.3671088637360548
0.30807814043915527,0.35752573730009357
0.3106061845870727,0.348513195519963
0.32466360650137793,0.34045654869386754
0.33534483304886,0.33191258352692704
0.3369612667593158,0.324538764581899
0.3255804930753292,0.3179769072536197
0.3038257218977096,0.31220247131900136
0.2762747718169596,0.30792104356350797
0.246930983050899,0.3040310185356523
0.21473130633797588,0.3010246548011422
0.18048325649955266,0.29838015523187283
0.14763502658982586,0.29539060442544707
0.11441694437285155,0.29258003637655444
0.08023448589630444,0.2899084005985978
0.047413302384023304,0.28691084317654275
0.01578172796717081,0.28347775830515887
0.0,0.2776927338567285
0.02035746618355838,0.27196655343864856
0.049898114912817926,0.26775224135105646
0.08082839860902569,0.264389920884387
0.11234512802546437,0.26093744214917397
0.1439096148366643,0.2577028067598875
0.1731797890755742,0.25377664806937633
0.2019864319823932,0.24973331340808616
0.22734920811609705,0.24481658150298638
0.2518726808618035,0.23963399668011354
0.2726703299753692,0.2335228014423509
0.2880343744251921,0.2258250908698416
0.3035760787693367,0.2181462348907938
0.3208156473427537,0.2106862826063775
0.3446508172867806,0.20493957315542954
0.37645292732505586,0.20147364377399657
0.4134668600827307,0.1993426898365094
0.4520639371498847,0.19809752956700097
0.4931864435879634,0.197133643562093
0.5363058007659158,0.19703931749780754
0.5742909508257976,0.19559631897391697
0.6167122957501319,0.19504444495015985
0.660400930541075,0.19504036181330142
0.7019716390116402,0.194660774653
0.7405046200813956,0.19310256817138924
0.7839561180861194,0.19296422730368543
0.8276605559239125,0.19296411370910804
0.8710725963014896,0.19292606666098022
0.9095378392768689,0.19169617973544764
0.9511940903808263,0.19089270042649215
0.9908235714509757,0.1902197048785431
1.0,0.1856654711401709
0.9661503484152489,0.1842396849087383
0.9245756971852128,0.18342462081843358
0.88610066460665,0.18219892875293836
0.8426840209044817,0.18216156122591529
0.7989794937707331,0.1821615584736362
0.7552767332535557,0.18215996054455205
0.712641776389296,0.18168575382342594
0.674706546565532,0.18019169231077453
0.6317313425747961,0.1800841986415793
0.5880275191138533,0.18008414345989188
0.544322901704293,0.18008414345989188
0.5006195041422414,0.18008306316751596
0.45776418470317926,0.1796943213338148
0.41985011770221603,0.1781479985850409
0.37707434683592367,0.17800681683952962
0.33337092704741145,0.17800672844614754
0.2896663096378509,0.17800672844614754
0.24596885794728118,0.17800338035793217
0.2065470442553996,0.17720550748169137
0.21760437122422638,0.17448355030360987
0.25787315905207575,0.17378475937711768
0.2954090008204031,0.17206827957410273
0.3308061836219187,0.1699605731037975
0.35296581714621267,0.1649483535553102
0.3549580768618168,0.15390571717964285
0.35125272370211924,0.14340694486379274
0.3328248205526043,0.13681075650964855
0.3144280677669413,0.12970475659409678
0.322827770347075,0.12126378537897743
0.33971113108076456,0.11408482071267716
0.351891565533474,0.10568715975809513
0.35430412868160177,0.0951735513304789
0.3485553660912881,0.08478400305586635
0.3469403493652301,0.0732109006966125
0.339626172704127,0.06355023702976575
0.3272376089807967,0.05496813726678832
0.31927137149215157,0.04529905105439186
0.3278016536382953,0.035718902074011495
0.34449048411562844,0.02825574464794868
0.35358740792796284,0.019437974785470387
0.34633067592435296,0.010712727751108497
0.32662723056995446,0.004385690219546567
0.30276943023511826,0.0
